Last_Name,First_Name,Middle_Name,Suffix,Birth_Month,Birth_Day,Birth_Year,Birth_City,Birth_State,Death_Month,Death_Day,Death_Year,Death_City,Death_State,Gender,Race_or_Ethnicity,Court_Type_1,Court_Name_1,Appointment_Title_1,Appointing_President_1,Party_of_Appointing_President_1,ABA_Rating_1,Recess_Appointment_Date_1,Nomination_Date_1,Committee_Referral_Date_1,Hearing_Date_1,Judiciary_Committee_Action_1,Committee_Action_Date_1,Senate_Vote_Type_1,Ayes_n_Nays_1,Confirmation_Date_1,Commission_Date_1,Senior_Status_Date_1,Termination_1,Termination_Date_1,School_1,Degree_1,Degree_Year_1,School_2,Degree_2,Degree_Year_2,School_3,Degree_3,Degree_Year_3,School_4,Degree_4,Degree_Year_4,School_5,Degree_5,Degree_Year_5,Birth_Date,Death_Date,Full_Name,Appointing_President_Num_1,Appointing_President_State_1,Court_Circuit_1,Court_Abbrev_Bluebook_1,Court_Abbrev_Website_1,Court_State_1,Court_Code,Vacancy_Reason,Filings_Per_Seat_Weighted,Filings_Per_Panel_Adjusted,Vacancy_Date,Vacancy_Duration_ATSCRAPE,Seat_Code_1,Other_Nomination,Other_Rejection,Confirmation_Duration_Total,Service_Duration_1,Service_Duration_2,Appointment_Age_1,Appointment_Age_Earliest
Ware,James, , ,9,30,1946,Birmingham,AL,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Northern District of California,Judge,George H.W. Bush,Republican,Well Qualified,,1990-08-03,1990-08-03,1990-09-21,Reported (favorably),1990-09-27,Voice,  ,1990-09-28,1990-10-01,,Retirement,2012-08-31,California Lutheran University,B.A.,1969-01-01,Stanford Law School,J.D.,1972-01-01,,,,,,,,,,1946-09-30,1677-09-30,James Ware,41,TX,9,N.D. Cal.,09 - CA-N,CT,,,,,2012-08-31,2500 days 01:27:23.045008000,09-CA-N-11,"['Nominated to U.S. Court of Appeals for the Ninth Circuit, June 27, 1997']",[],56 days 00:00:00.000000000,8005 days 00:00:00.000000000,,43.842104902906975,43.842104902906975
Walker,Vaughn,R., ,9,30,1944,Watseka,IL,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,George H.W. Bush,Republican,Qualified,,1989-09-07,1989-09-07,1989-11-09,Reported (favorably),1989-11-16,Voice,  ,1989-11-22,1989-11-27,,Retirement,2011-02-28,University of Michigan,A.B.,1966-01-01,Stanford Law School,J.D.,1970-01-01,,,,,,,,,,1944-09-30,1677-09-30,Vaughn R. Walker,41,TX,9,N.D. Cal.,09 - CA-N,CT,,,,,2011-02-28,3050 days 01:27:23.045008000,09-CA-N-14,"['Nominated to U.S. District Court for the Northern District of California, December 18, 1987; no Senate vote; Nominated to U.S. District Court for the Northern District of California, February 28, 1989']",[],76 days 00:00:00.000000000,7763 days 00:00:00.000000000,,44.937267705702375,44.937267705702375
Whyte,Ronald,M., ,9,30,1942,Pomona,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,George H.W. Bush,Republican,Well Qualified,,1991-07-26,1991-07-26,1992-01-30,Reported (favorably),1992-02-06,Voice,  ,1992-02-06,1992-02-10,2009-03-02,,,Wesleyan University,A.B.,1964-01-01,University of Southern California Gould School of Law,J.D.,1967-01-01,,,,,,,,,,1942-09-30,1677-09-30,Ronald M. Whyte,41,TX,9,N.D. Cal.,09 - CA-N,CT,,,,,2009-03-02,3778 days 01:27:23.045008000,09-CA-N-17,,,195 days 00:00:00.000000000,6230 days 00:00:00.000000000,,48.81961984161208,48.81961984161208
White,Jeffrey,Steven, ,9,30,1945,New York,NY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,George W. Bush,Republican,Qualified,,2002-07-25,2002-07-25,2002-09-18,Reported (favorably),2002-10-08,Voice,  ,2002-11-14,2002-11-15,,,,"Queens College, City University of New York",B.A.,1967-01-01,State University of New York at Buffalo Law School,J.D.,1970-01-01,,,,,,,,,,1945-09-30,1677-09-30,Jeffrey Steven White,43,TX,9,N.D. Cal.,09 - CA-N,CT,,,,,,,09-CA-N-06,,,112 days 00:00:00.000000000,,,56.81704620902551,56.81704620902551
Vukasin,John,P.,Jr.,5,25,1928,Oakland,CA,9,20,1993, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Ronald Reagan,Republican,Qualified,,1983-09-13,1983-09-13,,Reported (favorably),1983-09-15,Voice,  ,1983-09-20,1983-09-20,,Death,1993-09-20,"University of California, Berkeley",A.B.,1950-01-01,"University of California, Berkeley, Boalt Hall School of Law",J.D.,1956-01-01,,,,,,,,,,1928-05-25,1993-09-20,"John P. Vukasin, Jr.",40,CA,9,N.D. Cal.,09 - CA-N,CT,,,,,1993-09-20,9420 days 01:27:23.045008000,09-CA-N-04,"['Nominated to U.S. District Court for the Northern District of California, December 17, 1982; no Senate vote; Nominated to U.S. District Court for the Northern District of California, January 31, 1983']",[],7 days 00:00:00.000000000,3653 days 00:00:00.000000000,,55.30298363416087,55.30298363416087
Legge,Charles,A., ,9,30,1930,San Francisco,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Ronald Reagan,Republican,Well Qualified,,1984-06-19,1984-06-19,1984-06-26,Reported (favorably),1984-08-09,Voice,  ,1984-09-17,1984-09-18,,Retirement,2001-06-30,Stanford University,A.B.,1952-01-01,Stanford Law School,J.D.,1954-01-01,,,,,,,,,,1930-09-30,1677-09-30,Charles A. Legge,40,CA,9,N.D. Cal.,09 - CA-N,CT,,,,,2001-06-30,6580 days 01:27:23.045008000,09-CA-N-06,,,90 days 00:00:00.000000000,6129 days 00:00:00.000000000,,53.72047338412151,53.72047338412151
Jensen,Delwen,Lowell, ,9,30,1928,Brigham City,UT,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Ronald Reagan,Republican,Well Qualified,,1986-06-02,1986-06-02,1986-06-11,Reported (favorably),1986-06-19,Voice,  ,1986-06-24,1986-06-25,1997-06-27,Retirement,2014-10-31,"University of California, Berkeley",A.B.,1949-01-01,"University of California, Berkeley, Boalt Hall School of Law",LL.B.,1952-01-01,,,,,,,,,,1928-09-30,1677-09-30,Delwen Lowell Jensen,40,CA,9,N.D. Cal.,09 - CA-N,CT,,,,,2014-10-31,1709 days 01:27:23.045008000,09-CA-N-08,,,22 days 00:00:00.000000000,10355 days 00:00:00.000000000,,57.67127319520593,57.67127319520593
Lynch,Eugene,F., ,9,30,1931,San Francisco,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Ronald Reagan,Republican,Well Qualified,,1982-01-25,1982-01-25,1982-02-12,Reported (favorably),1982-03-02,Voice,  ,1982-03-04,1982-03-09,1997-03-14,Retirement,1997-07-12,University of Santa Clara (now Santa Clara University),B.S.,1953-01-01,"University of California, Hastings College of the Law",LL.B.,1958-01-01,,,,,,,,,,1931-09-30,1677-09-30,Eugene F. Lynch,40,CA,9,N.D. Cal.,09 - CA-N,CT,,,,,1997-07-12,8029 days 01:27:23.045008000,09-CA-N-12,,,38 days 00:00:00.000000000,5604 days 00:00:00.000000000,,50.32273078844877,50.32273078844877
Smith,Fern,M., ,9,30,1933,San Francisco,CA,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Ronald Reagan,Republican,Well Qualified,,1988-05-09,1988-05-09,1988-06-21,Reported (favorably),1988-07-25,Voice,  ,1988-07-26,1988-07-27,2003-05-15,Retirement,2005-06-30,Foothill Community College,A.A.,1970-01-01,Stanford University,B.A.,1972-01-01,Stanford Law School,J.D.,1975-01-01,,,,,,,1933-09-30,1677-09-30,Fern M. Smith,40,CA,9,N.D. Cal.,09 - CA-N,CT,,,,,2005-06-30,5119 days 01:27:23.045008000,09-CA-N-13,,,78 days 00:00:00.000000000,6182 days 00:00:00.000000000,,54.60755525438579,54.60755525438579
Illston,Susan,Yvonne, ,9,30,1948,Tokyo,Japan,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,William J. Clinton,Democratic,Well Qualified,,1995-01-23,1995-01-23,1995-03-28,Reported (favorably),1995-05-18,Voice,  ,1995-05-25,1995-05-26,2013-07-01,,,Duke University,B.A.,1970-01-01,Stanford Law School,J.D.,1973-01-01,,,,,,,,,,1948-09-30,1677-09-30,Susan Yvonne Illston,42,AK,9,N.D. Cal.,09 - CA-N,CT,,,,,2013-07-01,2196 days 01:27:23.045008000,09-CA-N-03,,,122 days 00:00:00.000000000,6611 days 00:00:00.000000000,,46.314434930217594,46.314434930217594
Chesney,Maxine,M., ,9,30,1942,San Francisco,CA,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,William J. Clinton,Democratic,Well Qualified,,1995-01-24,1995-01-24,1995-03-28,Reported (favorably),1995-04-07,Voice,  ,1995-05-08,1995-05-10,2009-06-30,,,"University of California, Berkeley",B.A.,1964-01-01,"University of California, Berkeley, Boalt Hall School of Law",J.D.,1967-01-01,,,,,,,,,,1942-09-30,1677-09-30,Maxine M. Chesney,42,AK,9,N.D. Cal.,09 - CA-N,CT,,,,,2009-06-30,3658 days 01:27:23.045008000,09-CA-N-04,"['Nominated to U.S. District Court for the Northern District of California, September 14, 1994']",[],104 days 00:00:00.000000000,5165 days 00:00:00.000000000,,52.31866499654339,52.31866499654339
Alsup,William,Haskell, ,9,30,1945,Jackson,MS,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,William J. Clinton,Democratic,Well Qualified,,1999-03-24,1999-03-24,1999-07-13,Reported (favorably),1999-07-22,Voice,  ,1999-07-30,1999-08-17,,,,Mississippi State University,B.S.,1967-01-01,Harvard Law School,J.D.,1971-01-01,"Harvard University, Kennedy School of Government",M.P.P.,1971-01-01,,,,,,,1945-09-30,1677-09-30,William Haskell Alsup,42,AK,9,N.D. Cal.,09 - CA-N,CT,,,,,,,09-CA-N-07,,,128 days 00:00:00.000000000,,,53.47953756750652,53.47953756750652
Breyer,Charles,R., ,9,30,1941,San Francisco,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,William J. Clinton,Democratic,Well Qualified,,1997-07-24,1997-07-24,1997-10-29,Reported (favorably),1997-11-06,Voice,  ,1997-11-08,1997-11-12,2011-12-31,,,Harvard College,A.B.,1963-01-01,"University of California, Berkeley, Boalt Hall School of Law",J.D.,1966-01-01,,,,,,,,,,1941-09-30,1677-09-30,Charles R. Breyer,42,AK,9,N.D. Cal.,09 - CA-N,CT,,,,,2011-12-31,2744 days 01:27:23.045008000,09-CA-N-08,,,107 days 00:00:00.000000000,5162 days 00:00:00.000000000,,55.81497224446772,55.81497224446772
Jenkins,Martin,J., ,9,30,1953,San Francisco,CA,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Northern District of California,Judge,William J. Clinton,Democratic,Well Qualified,,1997-07-24,1997-07-24,1997-10-29,Reported (favorably),1997-11-06,Voice,  ,1997-11-09,1997-11-12,,Resignation,2008-04-03,City College of San Francisco,A.A.,1973-01-01,University of Santa Clara (now Santa Clara University),B.A.,1976-01-01,University of San Francisco School of Law,J.D.,1980-01-01,,,,,,,1953-09-30,1677-09-30,Martin J. Jenkins,42,AK,9,N.D. Cal.,09 - CA-N,CT,,,,,2008-04-03,4111 days 01:27:23.045008000,09-CA-N-12,,,108 days 00:00:00.000000000,3795 days 00:00:00.000000000,,43.81472583283709,43.81472583283709
Fogel,Jeremy,D., ,9,30,1949,San Francisco,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,William J. Clinton,Democratic,Well Qualified,,1997-09-08,1997-09-08,1998-02-04,Reported (favorably),1998-02-12,Roll Call, 90/0,1998-03-16,1998-03-17,2014-12-31,Retirement,2018-09-14,Stanford University,B.A.,1971-01-01,Harvard Law School,J.D.,1974-01-01,,,,,,,,,,1949-09-30,1677-09-30,Jeremy D. Fogel,42,AK,9,N.D. Cal.,09 - CA-N,CT,,,,,2018-09-14,295 days 01:27:23.045008000,09-CA-N-15,,,189 days 00:00:00.000000000,7486 days 00:00:00.000000000,,47.94075169236877,47.94075169236877
Wilken,Claudia,Ann, ,9,30,1949,Minneapolis,MN,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,William J. Clinton,Democratic,Well Qualified,,1993-10-07,1993-10-07,1993-11-09,Reported (favorably),1993-11-18,Voice,  ,1993-11-20,1993-11-22,2014-12-17,,,Stanford University,B.A.,1971-01-01,"University of California, Berkeley, Boalt Hall School of Law",J.D.,1975-01-01,,,,,,,,,,1949-09-30,1677-09-30,Claudia Ann Wilken,42,AK,9,N.D. Cal.,09 - CA-N,CT,,,,,2014-12-17,1662 days 01:27:23.045008000,09-CA-N-18,,,44 days 00:00:00.000000000,7695 days 00:00:00.000000000,,44.02006885836123,44.02006885836123
Hamilton,Phyllis,Jean, ,9,30,1952,Jacksonville,IL,9,30,1677, , ,Female,AfriAmerican,U.S. District Court,U.S. District Court for the Northern District of California,Judge,William J. Clinton,Democratic,Qualified,,2000-02-09,2000-02-10,2000-04-27,Reported (favorably),2000-05-11,Voice,  ,2000-05-24,2000-05-25,,,,Stanford University,B.A.,1974-01-01,University of Santa Clara (now Santa Clara University) School of Law,J.D.,1976-01-01,,,,,,,,,,1952-09-30,1677-09-30,Phyllis Jean Hamilton,42,AK,9,N.D. Cal.,09 - CA-N,CT,,,,,,,09-CA-N-19,,,105 days 00:00:00.000000000,,,47.3603154068872,47.3603154068872
Chhabria,Vince,Girdhari, ,9,30,1969,San Francisco,CA,9,30,1677, , ,Male,Asian American,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Barack Obama,Democratic,Well Qualified,,2014-01-06,2014-01-06,,Reported (favorably),2014-01-16,Roll Call, 58/41,2014-03-05,2014-03-07,,,,"University of California, Santa Cruz",B.A.,1991-01-01,"University of California, Berkeley, Boalt Hall School of Law",J.D.,1998-01-01,,,,,,,,,,1969-09-30,1677-09-30,Vince Girdhari Chhabria,44,IL,9,N.D. Cal.,09 - CA-N,CT,,,,,,,09-CA-N-03,"['Nominated to U.S. District Court for the Northern District of California, July 25, 2013']",[],58 days 00:00:00.000000000,,,44.26921839599718,44.26921839599718
Seeborg,Richard,G., ,9,30,1956,Landstuhl,Germany,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Barack Obama,Democratic,Well Qualified,,2009-08-06,2009-08-06,2009-09-23,Reported (favorably),2009-10-15,Voice,  ,2009-12-24,2010-01-04,,,,Yale College,B.A.,1978-01-01,Columbia Law School,J.D.,1981-01-01,,,,,,,,,,1956-09-30,1677-09-30,Richard G. Seeborg,44,IL,9,N.D. Cal.,09 - CA-N,CT,,,,,,,09-CA-N-04,,,140 days 00:00:00.000000000,,,52.84981895589916,52.84981895589916
Orrick,William,Horsley,III,9,30,1953,San Francisco,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Barack Obama,Democratic,Well Qualified,,2013-01-04,2013-01-04,,Reported (favorably),2013-02-28,Roll Call, 56/41,2013-05-15,2013-05-16,,,,Yale University,B.A.,1976-01-01,Boston College Law School,J.D.,1979-01-01,,,,,,,,,,1953-09-30,1677-09-30,"William Horsley Orrick, III",44,IL,9,N.D. Cal.,09 - CA-N,CT,,,,,,,09-CA-N-08,"['Nominated to U.S. District Court for the Northern District of California, June 11, 2012']",[],131 days 00:00:00.000000000,,,59.264735073273236,59.264735073273236
Tigar,Jon,Steven, ,9,30,1962,London,England,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Barack Obama,Democratic,Well Qualified,,2012-06-11,2012-06-11,2012-07-11,Reported (favorably),2012-08-02,Voice,  ,2012-12-21,2013-01-18,,,,Williams College,B.A.,1984-01-01,"University of California, Berkeley, Boalt Hall School of Law",J.D.,1989-01-01,,,,,,,,,,1962-09-30,1677-09-30,Jon Steven Tigar,44,IL,9,N.D. Cal.,09 - CA-N,CT,,,,,,,09-CA-N-10,,,193 days 00:00:00.000000000,,,49.69848799085539,49.69848799085539
Donato,James, , ,9,30,1960,Pasadena,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Barack Obama,Democratic,Well Qualified,,2014-01-06,2014-01-06,,Reported (favorably),2014-01-16,Roll Call, 90/5,2014-02-25,2014-02-26,,,,"University of California, Berkeley",B.A.,1983-01-01,Harvard University,A.M.,1984-01-01,Stanford Law School,J.D.,1988-01-01,,,,,,,1960-09-30,1677-09-30,James Donato,44,IL,9,N.D. Cal.,09 - CA-N,CT,,,,,,,09-CA-N-11,"['Nominated to U.S. District Court for the Northern District of California, June 20, 2013']",[],50 days 00:00:00.000000000,,,53.268718727968405,53.268718727968405
Chen,Edward,Milton, ,9,30,1953,Oakland,CA,9,30,1677, , ,Male,Asian American,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Barack Obama,Democratic,Well Qualified,,2011-01-05,2011-01-05,,Reported (favorably),2011-03-17,Roll Call, 56/42,2011-05-10,2011-05-12,,,,"University of California, Berkeley",A.B.,1975-01-01,"University of California, Berkeley, Boalt Hall School of Law",J.D.,1979-01-01,,,,,,,,,,1953-09-30,1677-09-30,Edward Milton Chen,44,IL,9,N.D. Cal.,09 - CA-N,CT,,,,,,,09-CA-N-12,"['Nominated to U.S. District Court for the Northern District of California, August 6, 2009; no Senate vote; Nominated to U.S. District Court for the Northern District of California, January 20, 2010; no Senate vote; Nominated to U.S. District Court for the Northern District of California, September 13, 2010']",[],125 days 00:00:00.000000000,,,57.266062958171624,57.266062958171624
Rogers,Yvonne,Gonzalez, ,9,30,1965,Houston,TX,9,30,1677, , ,Female,Hispanic,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Barack Obama,Democratic,Qualified,,2011-05-04,2011-05-04,2011-07-13,Reported (favorably),2011-09-08,Roll Call, 89/6,2011-11-15,2011-11-21,,,,Princeton University,A.B.,1987-01-01,University of Texas School of Law,J.D.,1991-01-01,,,,,,,,,,1965-09-30,1677-09-30,Yvonne Gonzalez Rogers,44,IL,9,N.D. Cal.,09 - CA-N,CT,,,,,,,09-CA-N-14,,,195 days 00:00:00.000000000,,,45.59162748037263,45.59162748037263
Davila,Edward,John, ,9,30,1952,Palo Alto,CA,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Barack Obama,Democratic,Qualified,,2011-01-05,2011-01-05,,Reported (favorably),2011-02-03,Roll Call, 93/0,2011-02-14,2011-03-03,,,,"California State University, San Diego",B.A.,1976-01-01,"University of California, Hastings College of the Law",J.D.,1979-01-01,,,,,,,,,,1952-09-30,1677-09-30,Edward John Davila,44,IL,9,N.D. Cal.,09 - CA-N,CT,,,,,,,09-CA-N-16,"['Nominated to U.S. District Court for the Northern District of California, May 20, 2010']",[],40 days 00:00:00.000000000,,,58.26539901572243,58.26539901572243
Koh,Lucy,Haeran, ,9,30,1968,Washington,DC,9,30,1677, , ,Female,Asian American,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Barack Obama,Democratic,Qualified,,2010-01-20,2010-01-20,2010-02-11,Reported (favorably),2010-03-04,Roll Call, 90/0,2010-06-07,2010-06-09,,,,Harvard University,B.A.,1990-01-01,Harvard Law School,J.D.,1993-01-01,,,,,,,,,,1968-09-30,1677-09-30,Lucy Haeran Koh,44,IL,9,N.D. Cal.,09 - CA-N,CT,,,,,,,09-CA-N-17,"['Nominated to U.S. Court of Appeals for the Ninth Circuit, February 25, 2016']",[],138 days 00:00:00.000000000,,,41.306803014435616,41.306803014435616
Gilliam,Haywood,Stirling,Jr.,9,30,1969,Marlborough,MA,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Barack Obama,Democratic,Well Qualified,,2014-09-08,2014-09-08,2014-09-17,Reported (favorably),2014-11-20,Voice,  ,2014-12-16,2014-12-19,,,,Yale University,B.A.,1991-01-01,Stanford Law School,J.D.,1994-01-01,,,,,,,,,,1969-09-30,1677-09-30,"Haywood Stirling Gilliam, Jr.",44,IL,9,N.D. Cal.,09 - CA-N,CT,,,,,,,09-CA-N-18,,,99 days 00:00:00.000000000,,,44.94000561270936,44.94000561270936
Freeman,Beth,Labson, ,9,30,1953,Washington,DC,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Barack Obama,Democratic,Qualified,,2014-01-06,2014-01-06,,Reported (favorably),2014-01-16,Roll Call, 91/7,2014-02-25,2014-02-26,,,,"University of California, Berkeley",B.A.,1976-01-01,Harvard Law School,J.D.,1979-01-01,,,,,,,,,,1953-09-30,1677-09-30,Beth Labson Freeman,44,IL,9,N.D. Cal.,09 - CA-N,CT,,,,,,,09-CA-N-20,"['Nominated to U.S. District Court for the Northern District of California, June 20, 2013']",[],50 days 00:00:00.000000000,,,60.26954694483802,60.26954694483802
Weigel,Stanley,Alexander, ,12,9,1905,Helena,MT,9,1,1999,San Francisco,CA,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,John F. Kennedy,Democratic,,,1962-07-06,1962-07-06,1962-08-09,Reported (favorably),1962-08-09,Voice,  ,1962-08-09,1962-08-15,1982-10-09,Retirement,1997-09-30,Stanford University,A.B.,1926-01-01,Stanford Law School,J.D.,1928-01-01,,,,,,,,,,1905-12-09,1999-09-01,Stanley Alexander Weigel,35,MA,9,N.D. Cal.,09 - CA-N,CT,,,,,1997-09-30,7949 days 01:27:23.045008000,09-CA-N-04,,,34 days 00:00:00.000000000,12830 days 00:00:00.000000000,,56.57337248540353,56.57337248540353
Zirpoli,Alfonso,Joseph, ,4,12,1905,Denver,CO,7,10,1995,San Francisco,CA,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,John F. Kennedy,Democratic,,,1961-09-14,1961-09-14,1961-09-19,Reported (favorably),1961-09-20,Voice,  ,1961-09-21,1961-09-22,1975-09-30,Death,1995-07-10,"University of California, Berkeley",A.B.,1926-01-01,"University of California, Berkeley, Boalt Hall School of Jurisprudence",J.D.,1928-01-01,,,,,,,,,,1905-04-12,1995-07-10,Alfonso Joseph Zirpoli,35,MA,9,N.D. Cal.,09 - CA-N,CT,,,,,1995-07-10,8762 days 01:27:23.045008000,09-CA-N-10,,,7 days 00:00:00.000000000,12344 days 00:00:00.000000000,,56.42552550702615,56.42552550702615
Schwarzer,William,W, ,4,30,1925,Berlin,Germany,1,28,2017,San Rafael,CA,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Gerald Ford,Republican,Well Qualified,,1976-06-02,1976-06-02,1976-06-30,Reported (favorably),1976-07-22,Voice,  ,1976-07-23,1976-07-23,1991-04-30,Death,2017-01-28,University of Southern California,A.B.,1948-01-01,Harvard Law School,LL.B.,1951-01-01,,,,,,,,,,1925-04-30,2017-01-28,William W Schwarzer,38,MI,9,N.D. Cal.,09 - CA-N,CT,,,,,2017-01-28,889 days 01:27:23.045008000,09-CA-N-03,,,51 days 00:00:00.000000000,14799 days 00:00:00.000000000,,51.09208265741254,51.09208265741254
Ingram,William,Austin, ,7,6,1924,Jeffersonville,IN,5,26,2002,Menlo Park,CA,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Gerald Ford,Republican,Well Qualified,,1976-06-02,1976-06-02,1976-06-30,Reported (favorably),1976-07-22,Voice,  ,1976-07-23,1976-07-23,1990-11-15,Death,2002-05-26,University of Louisville School of Law,LL.B.,1950-01-01,,,,,,,,,,,,,1924-07-06,2002-05-26,William Austin Ingram,38,MI,9,N.D. Cal.,09 - CA-N,CT,,,,,2002-05-26,6250 days 01:27:23.045008000,09-CA-N-10,,,51 days 00:00:00.000000000,9438 days 00:00:00.000000000,,51.90797894549512,51.90797894549512
DeHaven,John,Jefferson, ,3,12,1845,St. Joseph,MO,1,26,1913,Yountville,CA,Male,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,William McKinley,Republican,,,1897-06-01,1897-06-01,,Reported (favorably),1897-06-07,Voice,  ,1897-06-08,1897-06-08,,Death,1913-01-26,Read law,,1866-01-01,,,,,,,,,,,,,1845-03-12,1913-01-26,John Jefferson DeHaven,25,OH,9,N.D. Cal.,09 - CA-N,CT,,,,,1913-01-26,38877 days 01:27:23.045008000,09-CA-N-02,,,7 days 00:00:00.000000000,5710 days 00:00:00.000000000,,52.222838251298796,52.222838251298796
Henderson,Thelton,Eugene, ,9,30,1933,Shreveport,LA,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Jimmy Carter,Democratic,Qualified,,1980-05-09,1980-05-09,1980-06-10,Reported (favorably),1980-06-24,Voice,  ,1980-06-26,1980-06-30,1998-11-28,,,"University of California, Berkeley",B.A.,1956-01-01,"University of California, Berkeley, Boalt Hall School of Law",J.D.,1962-01-01,,,,,,,,,,1933-09-30,1677-09-30,Thelton Eugene Henderson,39,GA,9,N.D. Cal.,09 - CA-N,CT,,,,,1998-11-28,7525 days 01:27:23.045008000,09-CA-N-07,,,48 days 00:00:00.000000000,6725 days 00:00:00.000000000,,46.607390979965366,46.607390979965366
Aguilar,Robert,Peter, ,9,30,1931,Madera,CA,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Jimmy Carter,Democratic,Qualified,,1980-04-03,1980-04-15,1980-05-15,Reported (favorably),1980-06-17,Voice,  ,1980-06-18,1980-06-18,1996-04-15,Retirement,1996-06-24,"University of California, Berkeley",B.A.,1954-01-01,"University of California, Berkeley, Boalt Hall School of Law",J.D.,1958-01-01,,,,,,,,,,1931-09-30,1677-09-30,Robert Peter Aguilar,39,GA,9,N.D. Cal.,09 - CA-N,CT,,,,,1996-06-24,8412 days 01:27:23.045008000,09-CA-N-15,,,76 days 00:00:00.000000000,5850 days 00:00:00.000000000,,48.51023634982238,48.51023634982238
Patel,Marilyn,Hall, ,9,30,1938,Amsterdam,NY,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Northern District of California,Judge,Jimmy Carter,Democratic,Qualified,,1980-05-09,1980-05-09,1980-06-10,Reported (favorably),1980-06-24,Voice,  ,1980-06-26,1980-06-30,2009-10-30,Retirement,2012-09-30,"Wheaton College, Illinois",B.A.,1959-01-01,Fordham University School of Law,J.D.,1963-01-01,,,,,,,,,,1938-09-30,1677-09-30,Marilyn Hall Patel,39,GA,9,N.D. Cal.,09 - CA-N,CT,,,,,2012-09-30,2470 days 01:27:23.045008000,09-CA-N-16,,,48 days 00:00:00.000000000,11780 days 00:00:00.000000000,,41.60797278520435,41.60797278520435
Bethea,Solomon,Hicks, ,5,18,1852,Lee County,IL,8,3,1909,Dixon,IL,Male,White,U.S. District Court,U.S. District Court for the Northern District of Illinois,Judge,Theodore Roosevelt,Republican,,,1905-03-18,1905-03-18,,Reported (favorably),1905-03-18,Voice,  ,1905-03-18,1905-03-18,,Death,1909-08-03,Read law,,1876-01-01,,,,,,,,,,,,,1852-05-18,1909-08-03,Solomon Hicks Bethea,26,NY,7,N.D. Ill.,07 - IL-N,IL,,,,,1909-08-03,40149 days 01:27:23.045008000,07-IL-N-01,,,0 days 00:00:00.000000000,1599 days 00:00:00.000000000,,52.83065360685024,52.83065360685024
